RELEASENUMBER,familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employmnt,salaryamnt,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,age2,logage,worknow,retired
2,1807,2,42,1,4,0,1,0,1,4,0,1,0,1,42,3.7376697,1,0
2,1522,1,33,2,3,0,1,0,1,1,0,1,0,1,33,3.4965076,1,0
2,1597,1,30,2,3,0,1,77350,1,1,0,1,0,1,30,3.4011974,1,0
2,1372,1,27,3,3,0,1,0,1,1,0,1,0,0,27,3.2958369,1,0
2,1499,1,26,2,1,0,1,2000,1,3,0,1,0,1,26,3.2580965,1,0
2,1465,3,64,2,1,1,1,0,1,4,0,1,0,1,64,4.1588831,1,0
2,1574,2,61,1,1,1,1,0,1,3,0,1,1,1,61,4.1108737,1,0
2,1555,3,60,1,1,1,1,0,1,3,0,1,0,1,60,4.0943446,1,0
2,1589,3,49,2,1,1,1,3000,1,4,1,1,0,1,49,3.8918202,1,0
2,1513,4,35,2,1,1,1,0,1,3,0,1,0,1,35,3.5553482,1,0
2,1511,4,39,2,1,1,1,74000,1,2,0,1,0,1,39,3.6635616,1,0
2,1620,3,37,1,1,1,1,98000,1,2,0,1,1,1,37,3.6109178,1,0
2,1467,4,22,2,3,0,3,0,1,2,0,1,0,1,22,3.0910425,0,0
2,2404,4,26,1,1,1,1,42000,1,2,1,1,1,1,26,3.2580965,1,0
2,220,3,63,2,1,1,1,0,1,5,1,1,1,1,63,4.1431346,1,0
2,635,4,59,1,1,1,1,9999999,1,4,0,1,1,1,59,4.0775375,1,0
2,472,1,38,2,3,0,1,56200,1,1,0,1,0,1,38,3.6375861,1,0
2,216,4,33,2,1,1,1,108000,1,2,0,1,1,1,33,3.4965076,1,0
2,806,1,30,2,1,1,1,52000,1,1,0,1,0,1,30,3.4011974,1,0
2,820,1,28,3,3,0,1,0,0,0,0,1,0,0,28,3.3322046,1,0
2,163,3,26,2,3,0,1,60000,1,2,0,1,1,1,26,3.2580965,1,0
2,908,1,23,2,3,0,7,4300,0,0,0,1,0,1,23,3.1354942,0,0
2,695,2,71,1,1,1,4,0,1,2,0,1,1,1,71,4.2626801,0,1
2,274,2,70,2,6,1,4,0,1,4,0,1,1,1,70,4.2484951,0,1
2,2768,1,65,1,3,0,4,0,1,1,0,1,0,1,65,4.1743875,0,1
2,3245,1,31,2,3,0,1,0,1,1,0,1,0,1,31,3.4339871,1,0
2,3061,4,30,2,3,0,1,0,1,1,0,1,0,1,30,3.4011974,1,0
2,3408,5,29,2,4,0,1,9999998,1,2,0,1,0,1,29,3.3672957,1,0
2,3319,3,38,1,4,1,1,68000,1,2,0,1,0,1,38,3.6375861,1,0
2,1225,2,59,2,1,1,1,773,1,3,0,1,0,1,59,4.0775375,1,0
2,1509,1,74,2,3,0,4,0,1,1,0,1,0,1,74,4.3040652,0,1
2,1072,2,28,2,2,0,1,0,1,2,0,1,1,1,28,3.3322046,1,0
2,1862,3,31,2,1,1,1,0,1,3,1,1,1,1,31,3.4339871,1,0
2,810,2,70,3,1,1,6,0,1,2,0,1,0,0,70,4.2484951,0,0
2,671,1,78,3,3,0,4,0,0,0,0,1,0,0,78,4.356709,0,1
2,4294,1,57,1,1,0,1,0,1,1,0,1,0,1,57,4.0430512,1,0
2,5281,1,39,2,1,1,1,0,1,2,0,1,0,1,39,3.6635616,1,0
2,5734,4,60,2,1,1,4,0,1,3,0,1,0,1,60,4.0943446,0,1
2,5013,2,28,1,2,0,1,0,1,2,0,1,0,1,28,3.3322046,1,0
2,2212,3,37,2,1,1,1,55000,1,2,1,1,0,1,37,3.6109178,1,0
2,1423,1,35,2,1,1,1,105000,1,1,0,1,0,1,35,3.5553482,1,0
2,1188,2,67,2,1,1,4,0,1,1,0,1,1,1,67,4.2046928,0,1
2,8849,3,36,3,1,1,3,0,1,2,0,1,1,0,36,3.583519,0,0
2,9230,8,37,1,3,0,1,0,1,1,0,1,0,1,37,3.6109178,1,0
2,7512,5,31,2,1,1,6,0,1,2,1,1,1,1,31,3.4339871,0,0
2,7482,5,29,1,3,1,7,400,0,0,0,1,0,1,29,3.3672957,0,0
2,4235,2,68,3,3,0,3,0,1,1,0,1,1,0,68,4.2195077,0,0
2,7281,4,26,1,3,0,7,0,0,0,0,1,0,1,26,3.2580965,0,0
2,4291,1,86,2,3,1,4,0,1,1,0,1,0,1,86,4.4543471,0,1
2,6792,1,83,2,1,1,4,0,1,1,0,1,0,1,83,4.4188404,0,1
2,4803,1,59,5,3,0,4,0,0,0,0,1,0,0,59,4.0775375,0,1
2,5337,2,58,1,2,1,1,65000,1,1,1,1,1,1,58,4.0604429,1,0
2,3884,5,37,2,1,1,1,0,1,2,0,1,0,1,37,3.6109178,1,0
2,3960,4,34,2,1,1,3,0,1,1,0,1,0,1,34,3.5263605,0,0
2,6660,2,32,2,3,0,1,59000,1,1,0,1,0,1,32,3.4657359,1,0
2,5380,2,27,1,3,0,1,54500,0,0,0,1,0,1,27,3.2958369,1,0
2,8812,3,56,2,1,1,1,0,1,2,1,1,0,1,56,4.0253515,1,0
2,3877,7,45,2,2,0,3,0,1,2,0,1,0,1,45,3.8066626,0,0
2,6778,4,36,1,1,0,1,55000,1,1,0,1,0,1,36,3.583519,1,0
2,7117,3,43,1,3,0,1,0,1,1,0,1,0,1,43,3.7612002,1,0
2,2591,1,63,2,1,1,1,0,1,2,1,1,0,1,63,4.1431346,1,0
2,3357,2,42,2,1,0,1,0,1,3,0,1,1,1,42,3.7376697,1,0
2,2968,1,24,2,3,0,1,42000,1,1,0,1,0,1,24,3.1780539,1,0
2,2915,5,57,2,1,1,1,5900,1,6,0,1,1,1,57,4.0430512,1,0
2,2629,2,66,1,1,1,1,0,1,5,1,1,1,1,66,4.1896548,1,0
2,3916,1,65,2,3,0,1,41000,1,1,1,1,0,1,65,4.1743875,1,0
2,2930,2,76,1,1,1,4,0,1,1,0,1,0,1,76,4.3307333,0,1
2,3642,4,51,2,1,1,1,0,1,3,1,1,1,1,51,3.9318256,1,0
2,3853,2,70,3,1,1,4,0,1,2,0,1,0,0,70,4.2484951,0,1
2,4848,2,34,2,1,1,1,95000,1,2,0,1,1,1,34,3.5263605,1,0
2,460,1,72,2,1,1,1,0,1,1,1,1,0,1,72,4.2766662,1,0
2,9130,2,54,4,1,1,1,0,1,2,0,1,0,0,54,3.9889841,1,0
2,9278,4,32,2,1,1,1,0,1,2,0,1,0,1,32,3.4657359,1,0
2,8657,4,47,8,1,1,1,75000,1,2,0,1,1,0,47,3.8501475,1,0
2,9414,2,24,2,1,1,1,50000,1,2,0,1,1,1,24,3.1780539,1,0
2,290,2,43,2,1,1,1,51000,1,1,0,1,0,1,43,3.7612002,1,0
2,493,2,41,2,3,0,1,0,1,1,0,1,0,1,41,3.713572,1,0
2,279,2,47,2,1,0,1,80000,1,2,0,1,1,1,47,3.8501475,1,0
2,899,4,45,1,1,1,6,0,1,2,0,1,1,1,45,3.8066626,0,0
2,3994,2,85,1,1,1,4,0,1,1,0,1,1,1,85,4.4426513,0,1
2,3947,1,55,2,2,0,1,56000,1,1,0,1,0,1,55,4.0073333,1,0
2,667,2,68,1,1,1,4,0,1,1,0,1,0,1,68,4.2195077,0,1
2,67,2,62,2,1,1,4,0,1,2,0,1,0,1,62,4.1271343,0,1
2,482,2,31,1,3,1,1,165000,1,2,0,1,1,1,31,3.4339871,1,0
2,551,1,26,3,3,0,1,0,1,1,1,1,0,0,26,3.2580965,1,0
2,159,3,38,1,1,1,1,130000,1,2,1,1,1,1,38,3.6375861,1,0
2,550,2,93,3,1,1,4,0,1,1,0,1,1,0,93,4.5325994,0,1
2,207,3,63,2,1,1,3,0,1,2,1,1,1,1,63,4.1431346,0,0
2,1038,2,70,2,1,1,4,0,1,2,0,1,1,1,70,4.2484951,0,1
2,1156,7,48,1,1,1,1,95000,1,3,1,1,1,1,48,3.871201,1,0
2,1122,4,41,2,1,1,1,100000,1,2,0,1,1,1,41,3.713572,1,0
2,2408,4,53,2,1,1,1,110000,1,4,0,1,1,1,53,3.9702919,1,0
2,631,5,36,3,4,0,1,0,1,2,0,1,0,0,36,3.583519,1,0
2,574,1,44,3,3,0,1,0,1,1,0,1,0,0,44,3.7841897,1,0
2,5893,2,68,2,1,1,4,0,1,2,0,1,1,1,68,4.2195077,0,1
2,5310,4,41,2,1,1,1,0,1,3,0,1,0,1,41,3.713572,1,0
2,8710,2,37,1,1,1,1,66000,1,2,0,1,0,1,37,3.6109178,1,0
2,7026,2,31,2,2,0,1,0,1,2,0,1,0,1,31,3.4339871,1,0
2,934,2,36,2,1,1,1,105000,1,2,0,1,1,1,36,3.583519,1,0
2,122,2,64,3,1,1,4,0,1,2,0,1,1,0,64,4.1588831,0,1
2,461,3,32,3,1,1,1,70000,1,2,0,1,1,0,32,3.4657359,1,0
2,1472,2,74,2,1,1,4,0,1,3,0,1,0,1,74,4.3040652,0,1
2,1689,4,50,1,1,1,1,0,1,4,0,1,1,1,50,3.9120231,1,0
2,2508,3,31,3,4,1,1,0,1,2,0,1,0,0,31,3.4339871,1,0
2,1608,2,24,2,1,1,1,0,1,2,0,1,0,1,24,3.1780539,1,0
2,2506,3,52,1,4,0,1,0,1,3,0,1,0,1,52,3.9512436,1,0
2,9545,1,71,0,7,0,4,0,0,0,0,1,0,0,71,4.2626801,0,1
2,5515,1,76,2,1,1,1,0,1,1,1,1,0,1,76,4.3307333,1,0
2,8350,3,44,2,1,1,1,95000,1,3,0,1,0,1,44,3.7841897,1,0
2,8186,3,38,2,1,0,1,0,1,1,0,1,1,1,38,3.6375861,1,0
2,2555,2,87,3,3,0,4,0,1,1,0,1,0,0,87,4.4659081,0,1
2,3361,1,51,3,1,1,1,110000,1,1,1,1,0,0,51,3.9318256,1,0
2,2941,2,28,3,3,0,1,42000,1,2,0,1,0,0,28,3.3322046,1,0
2,2895,1,26,2,3,0,1,50000,1,1,0,1,0,1,26,3.2580965,1,0
2,2562,4,44,2,3,0,1,0,1,1,0,1,0,1,44,3.7841897,1,0
2,2336,4,36,3,1,1,1,0,1,2,0,1,0,0,36,3.583519,1,0
2,1402,2,69,2,1,1,4,0,1,2,0,1,0,1,69,4.2341065,0,1
2,1059,5,44,2,1,1,1,55000,1,3,0,1,0,1,44,3.7841897,1,0
2,1261,6,37,1,1,1,1,9999998,1,2,0,1,1,1,37,3.6109178,1,0
2,358,1,73,3,4,1,4,0,1,1,0,1,0,0,73,4.2904596,0,1
2,9439,4,52,2,1,1,1,52000,1,3,0,1,1,1,52,3.9512436,1,0
2,124,3,40,2,1,1,1,43500,1,2,0,1,0,1,40,3.6888795,1,0
2,559,2,69,2,1,1,1,0,1,2,0,1,1,1,69,4.2341065,1,0
2,203,4,36,1,1,1,1,45000,1,2,0,1,1,1,36,3.583519,1,0
2,4762,1,65,2,4,1,4,0,1,1,0,1,0,1,65,4.1743875,0,1
2,5456,1,61,3,4,1,1,0,1,1,0,1,0,0,61,4.1108737,1,0
2,6505,2,59,1,1,1,4,0,1,2,0,1,0,1,59,4.0775375,0,1
2,7889,3,46,1,1,1,1,125000,1,3,0,1,1,1,46,3.8286414,1,0
2,6056,2,90,3,1,1,4,0,1,2,0,1,0,0,90,4.4998097,0,1
2,6479,2,67,2,1,1,4,0,1,3,0,1,0,1,67,4.2046928,0,1
2,4854,1,55,4,1,1,1,0,1,3,0,1,0,0,55,4.0073333,1,0
2,9122,4,39,2,1,1,3,0,1,1,0,1,0,1,39,3.6635616,0,0
2,5634,2,31,2,1,0,6,0,1,1,0,1,0,1,31,3.4339871,0,0
2,5877,2,68,2,1,1,1,0,1,4,0,1,1,1,68,4.2195077,1,0
2,5510,4,26,1,1,1,1,0,1,2,0,1,0,1,26,3.2580965,1,0
2,6237,2,84,2,1,1,4,0,1,2,0,1,0,1,84,4.4308167,0,1
2,4200,3,57,1,1,1,1,160000,1,2,1,1,1,1,57,4.0430512,1,0
2,8208,2,55,1,1,1,1,120000,1,2,0,1,1,1,55,4.0073333,1,0
2,9558,1,25,2,2,0,1,51500,1,1,0,1,0,1,25,3.2188759,1,0
2,8367,1,23,1,3,0,1,0,1,1,0,1,0,1,23,3.1354942,1,0
2,2712,2,62,3,1,1,4,0,1,2,0,1,1,0,62,4.1271343,0,1
2,3001,1,69,2,1,1,4,0,1,1,0,1,0,1,69,4.2341065,0,1
2,3320,2,46,2,1,1,1,0,1,1,0,1,0,1,46,3.8286414,1,0
2,3007,1,43,2,1,1,1,106000,1,1,0,1,0,1,43,3.7612002,1,0
2,3542,1,38,1,1,1,1,400000,0,0,0,1,0,1,38,3.6375861,1,0
2,3202,1,36,3,3,0,1,0,1,1,0,1,0,0,36,3.583519,1,0
2,2613,2,66,2,1,1,4,0,1,2,0,1,0,1,66,4.1896548,0,1
2,2788,1,26,3,1,0,1,0,0,0,0,1,0,0,26,3.2580965,1,0
2,2735,5,37,4,1,1,7,0,1,4,0,1,1,0,37,3.6109178,0,0
2,3545,3,37,2,1,1,1,0,1,1,0,1,0,1,37,3.6109178,1,0
2,4911,1,62,2,1,0,5,0,1,1,0,1,0,1,62,4.1271343,0,0
2,4427,3,38,1,1,1,1,64000,1,2,0,1,0,1,38,3.6375861,1,0
2,4182,3,37,3,1,1,3,0,0,0,0,1,0,0,37,3.6109178,0,0
2,5124,4,37,3,3,0,3,0,1,2,0,1,0,0,37,3.6109178,0,0
2,8032,5,34,4,1,1,3,0,1,1,0,1,1,0,34,3.5263605,0,0
2,9180,4,32,2,1,1,1,1000,1,2,0,1,0,1,32,3.4657359,1,0
2,6710,5,62,1,1,1,1,0,1,2,0,1,0,1,62,4.1271343,1,0
2,8902,2,70,1,1,1,4,0,1,1,0,1,0,1,70,4.2484951,0,1
2,5133,3,46,2,1,1,1,4800,1,3,0,1,0,1,46,3.8286414,1,0
2,8578,6,56,1,1,0,5,0,1,2,0,1,0,1,56,4.0253515,0,0
2,9377,2,47,4,1,1,1,0,1,1,0,1,0,0,47,3.8501475,1,0
2,4450,3,45,2,1,0,1,0,1,2,0,1,0,1,45,3.8066626,1,0
2,6912,4,35,2,1,1,1,2700,1,2,0,1,0,1,35,3.5553482,1,0
2,4859,2,31,3,3,0,1,37050,1,1,0,1,0,0,31,3.4339871,1,0
2,5733,2,58,1,1,1,1,0,1,3,0,1,1,1,58,4.0604429,1,0
2,4375,4,47,2,1,1,1,0,1,5,0,1,1,1,47,3.8501475,1,0
2,4486,2,44,3,2,1,1,0,1,2,0,1,0,0,44,3.7841897,1,0
2,5300,4,42,1,1,1,1,170000,1,2,0,1,1,1,42,3.7376697,1,0
2,8003,9,35,2,1,0,1,0,1,2,0,1,0,1,35,3.5553482,1,0
2,4636,6,33,1,1,1,1,0,1,3,1,1,0,1,33,3.4965076,1,0
2,8772,2,54,3,1,1,5,0,1,2,0,1,0,0,54,3.9889841,0,0
2,4786,3,51,2,1,1,1,0,1,2,0,1,1,1,51,3.9318256,1,0
2,9566,8,42,3,3,0,1,0,1,4,0,1,0,0,42,3.7376697,1,0
2,5474,1,67,2,3,1,4,0,1,1,0,1,0,1,67,4.2046928,0,1
2,5558,2,65,1,6,1,4,0,1,2,0,1,1,1,65,4.1743875,0,1
2,4741,2,69,1,1,1,4,0,1,2,0,1,1,1,69,4.2341065,0,1
2,4435,2,69,2,1,1,4,0,1,2,0,1,0,1,69,4.2341065,0,1
2,6247,1,42,2,3,1,1,78000,1,1,0,1,0,1,42,3.7376697,1,0
2,5919,4,38,1,1,1,1,150000,1,2,0,1,1,1,38,3.6375861,1,0
2,4243,2,27,2,1,0,1,48000,1,2,0,1,1,1,27,3.2958369,1,0
2,909,1,42,1,1,1,1,150000,1,1,0,1,0,1,42,3.7376697,1,0
2,3032,1,76,2,3,0,4,0,1,1,0,1,0,1,76,4.3307333,0,1
2,3628,1,51,3,3,0,1,0,1,1,0,0,0,0,51,3.9318256,1,0
2,4006,1,88,2,1,1,4,0,1,1,0,1,0,1,88,4.4773369,0,1
2,4355,1,67,2,1,1,4,0,1,1,1,1,0,1,67,4.2046928,0,1
2,4226,2,63,2,1,1,1,0,1,2,1,1,1,1,63,4.1431346,1,0
2,3816,1,69,2,3,0,4,0,1,1,0,1,0,1,69,4.2341065,0,1
2,4593,4,39,3,3,0,1,0,1,1,0,1,1,0,39,3.6635616,1,0
2,5031,2,37,2,1,1,1,0,1,2,0,1,1,1,37,3.6109178,1,0
2,8273,4,32,2,2,1,1,56000,1,3,0,1,0,1,32,3.4657359,1,0
2,6685,5,36,2,1,1,1,82000,1,2,1,1,1,1,36,3.583519,1,0
2,4758,3,34,2,1,1,5,0,1,2,0,1,0,1,34,3.5263605,0,0
2,6101,2,35,3,1,1,3,0,1,2,0,1,1,0,35,3.5553482,0,0
2,4979,2,40,2,1,0,1,0,1,2,0,1,0,1,40,3.6888795,1,0
2,8575,1,26,3,1,1,1,0,0,0,0,1,0,0,26,3.2580965,1,0
2,7836,1,22,2,3,0,1,0,1,1,0,1,0,1,22,3.0910425,1,0
2,8042,5,34,2,1,1,1,0,1,2,0,1,0,1,34,3.5263605,1,0
2,8024,5,36,2,1,1,1,82000,1,2,0,1,1,1,36,3.583519,1,0
2,345,2,65,2,4,1,4,0,1,1,1,1,0,1,65,4.1743875,0,1
2,726,3,44,3,1,0,1,0,1,3,0,1,0,0,44,3.7841897,1,0
2,287,3,42,2,1,0,5,0,0,0,0,1,0,1,42,3.7376697,0,0
2,924,6,45,1,1,1,1,96000,1,3,0,1,1,1,45,3.8066626,1,0
2,205,1,85,2,1,1,4,0,0,0,0,1,0,1,85,4.4426513,0,1
2,638,1,62,3,1,1,4,0,1,3,0,1,0,0,62,4.1271343,0,1
2,2511,3,45,2,1,0,1,42000,1,2,1,1,1,1,45,3.8066626,1,0
2,1721,1,38,2,3,0,1,0,1,1,0,0,0,1,38,3.6375861,1,0
2,1256,4,35,2,1,1,1,130000,1,2,0,1,1,1,35,3.5553482,1,0
2,1708,2,70,1,1,1,4,0,1,2,0,1,0,1,70,4.2484951,0,1
2,1260,2,74,1,6,1,4,0,1,2,0,1,1,1,74,4.3040652,0,1
2,1337,5,41,1,1,1,1,92000,1,3,0,1,1,1,41,3.713572,1,0
2,1557,4,46,2,1,1,1,68000,1,2,0,1,1,1,46,3.8286414,1,0
2,2484,4,38,2,3,1,1,0,1,2,0,1,1,1,38,3.6375861,1,0
2,366,2,48,2,3,1,1,0,1,2,1,1,0,1,48,3.871201,1,0
2,9052,2,24,2,4,0,6,0,1,1,0,1,0,1,24,3.1780539,0,0
2,6305,2,52,3,1,1,1,0,1,1,0,1,0,0,52,3.9512436,1,0
2,8833,3,53,1,1,1,1,0,1,3,0,1,1,1,53,3.9702919,1,0
2,4437,2,79,2,1,1,4,0,1,1,0,1,0,1,79,4.3694477,0,1
2,9188,2,64,2,1,1,1,88950,1,1,0,1,1,1,64,4.1588831,1,0
2,4149,1,63,1,3,0,1,174589,1,1,0,1,0,1,63,4.1431346,1,0
2,4199,1,34,3,2,1,1,0,1,2,0,1,0,0,34,3.5263605,1,0
2,7773,2,57,2,1,1,1,3400,1,3,0,1,0,1,57,4.0430512,1,0
2,8962,1,31,3,1,1,1,0,1,4,0,1,0,0,31,3.4339871,1,0
2,7574,5,37,2,1,1,1,45000,1,2,0,1,1,1,37,3.6109178,1,0
2,6895,3,37,2,1,1,1,0,1,2,0,1,1,1,37,3.6109178,1,0
2,7771,4,36,2,1,1,1,0,1,3,0,1,1,1,36,3.583519,1,0
2,7758,4,36,1,3,0,1,55000,1,3,0,1,0,1,36,3.583519,1,0
2,46,1,80,5,3,0,4,0,1,1,0,1,0,0,80,4.3820267,0,1
2,4746,2,63,1,1,1,1,115000,1,2,0,1,1,1,63,4.1431346,1,0
2,4052,1,58,2,1,1,1,95000,1,1,0,1,0,1,58,4.0604429,1,0
2,9108,2,34,2,1,1,1,3500,1,3,0,1,1,1,34,3.5263605,1,0
2,8083,2,24,2,1,0,1,53000,1,2,0,1,0,1,24,3.1780539,1,0
2,4156,2,58,1,1,1,1,220000,1,3,0,1,1,1,58,4.0604429,1,0
2,3871,3,53,2,1,1,1,72200,1,3,0,1,0,1,53,3.9702919,1,0
2,4255,2,61,3,1,1,1,0,1,4,1,1,0,0,61,4.1108737,1,0
2,9372,1,64,3,1,1,1,0,1,1,0,1,0,0,64,4.1588831,1,0
2,3887,5,37,2,1,1,6,0,1,1,1,1,0,1,37,3.6109178,0,0
2,8107,6,37,1,1,0,1,12000,1,3,1,1,1,1,37,3.6109178,1,0
2,4239,2,74,1,1,1,4,0,1,1,0,1,0,1,74,4.3040652,0,1
2,4116,2,45,2,1,1,1,72000,1,3,0,1,1,1,45,3.8066626,1,0
2,6752,3,21,1,3,0,6,0,1,1,0,1,0,1,21,3.0445225,0,0
2,4968,3,63,2,1,1,4,0,1,2,0,1,1,1,63,4.1431346,0,1
2,4895,5,42,2,1,1,1,0,1,1,1,1,1,1,42,3.7376697,1,0
2,4211,3,30,4,1,0,1,0,1,2,0,1,0,0,30,3.4011974,1,0
2,8832,7,38,3,3,0,1,0,0,0,0,1,0,0,38,3.6375861,1,0
2,7421,1,35,3,3,0,1,0,0,0,0,1,0,0,35,3.5553482,1,0
2,8150,8,34,2,3,0,1,2572.8,1,2,0,1,0,1,34,3.5263605,1,0
2,7736,1,31,1,3,0,1,1391.24,1,1,0,1,0,1,31,3.4339871,1,0
2,8573,5,28,2,3,0,7,0,0,0,0,1,0,1,28,3.3322046,0,0
2,7293,3,59,2,3,1,3,0,1,3,1,1,1,1,59,4.0775375,0,0
2,5196,2,69,2,1,1,1,0,1,2,1,1,0,1,69,4.2341065,1,0
2,7254,5,42,2,1,1,1,0,1,2,1,1,1,1,42,3.7376697,1,0
2,9573,4,35,1,1,1,1,0,1,3,0,1,1,1,35,3.5553482,1,0
2,423,2,73,3,1,1,4,0,1,2,0,1,0,0,73,4.2904596,0,1
2,435,2,45,2,6,0,1,165000,1,1,0,1,1,1,45,3.8066626,1,0
2,275,4,40,2,1,1,1,0,1,2,0,1,1,1,40,3.6888795,1,0
2,3271,4,36,2,1,1,1,53000,1,3,0,1,0,1,36,3.583519,1,0
2,3273,4,32,1,3,0,1,4200,1,2,0,1,0,1,32,3.4657359,1,0
2,3229,3,30,2,3,0,1,70500,1,2,0,1,0,1,30,3.4011974,1,0
2,2841,2,87,2,1,1,4,0,1,2,0,1,0,1,87,4.4659081,0,1
2,3639,2,48,2,1,1,1,0,1,2,0,1,1,1,48,3.871201,1,0
2,1319,2,76,2,1,1,4,0,1,2,0,1,0,1,76,4.3307333,0,1
2,1905,2,52,2,1,1,1,0,1,2,0,1,1,1,52,3.9512436,1,0
2,2358,2,21,2,3,0,1,0,1,2,0,1,0,1,21,3.0445225,1,0
2,1661,3,25,2,1,1,1,0,1,2,0,1,1,1,25,3.2188759,1,0
2,5211,2,82,1,1,1,4,0,1,3,1,1,0,1,82,4.4067192,0,1
2,4639,4,56,3,1,1,1,0,1,2,0,1,0,0,56,4.0253515,1,0
2,7731,4,37,2,1,1,1,0,1,3,0,1,1,1,37,3.6109178,1,0
2,4481,1,36,3,1,0,1,0,1,1,0,0,0,0,36,3.583519,1,0
2,4517,1,34,3,3,0,7,0,0,0,0,1,0,0,34,3.5263605,0,0
2,4506,2,34,1,3,0,1,2300,1,1,0,1,0,1,34,3.5263605,1,0
2,4713,1,33,2,1,1,1,0,1,1,0,1,0,1,33,3.4965076,1,0
2,4891,4,64,1,1,1,4,0,1,2,0,1,0,1,64,4.1588831,0,1
2,4402,2,64,2,1,1,1,50000,1,2,0,1,0,1,64,4.1588831,1,0
2,4598,4,30,2,1,1,1,32000,1,3,0,1,0,1,30,3.4011974,1,0
2,1709,4,72,2,1,1,4,0,1,3,0,1,1,1,72,4.2766662,0,1
2,1040,5,43,2,1,1,1,0,1,2,0,1,0,1,43,3.7612002,1,0
2,2450,4,48,2,1,1,1,70000,1,2,0,1,1,1,48,3.871201,1,0
2,8345,2,60,3,1,1,1,0,1,2,1,0,0,0,60,4.0943446,1,0
2,4392,4,23,2,1,1,1,0,1,2,0,1,0,1,23,3.1354942,1,0
2,9315,1,20,3,3,0,1,0,1,1,0,1,0,0,20,2.9957323,1,0
2,9043,4,42,3,4,1,1,0,1,2,0,1,1,0,42,3.7376697,1,0
2,2308,1,86,0,1,1,6,0,1,1,0,1,0,0,86,4.4543471,0,0
2,1560,2,61,2,1,1,1,92000,1,2,0,1,1,1,61,4.1108737,1,0
2,1959,1,36,3,3,1,1,0,1,1,0,0,0,0,36,3.583519,1,0
2,2220,6,32,1,1,1,1,0,1,3,0,1,1,1,32,3.4657359,1,0
2,1848,2,28,2,3,0,1,39000,1,2,0,1,1,1,28,3.3322046,1,0
2,1420,2,59,2,1,0,1,0,1,1,0,1,1,1,59,4.0775375,1,0
2,1521,2,29,2,1,1,1,0,1,2,0,1,1,1,29,3.3672957,1,0
2,7377,1,22,3,1,0,1,0,1,2,0,1,0,0,22,3.0910425,1,0
2,6549,2,69,3,1,0,4,0,1,2,0,1,0,0,69,4.2341065,0,1
2,6957,3,55,2,1,1,1,8500,1,5,0,1,0,1,55,4.0073333,1,0
2,9465,2,44,2,1,1,1,0,1,1,0,1,0,1,44,3.7841897,1,0
2,626,2,82,1,1,1,4,0,1,4,0,1,0,1,82,4.4067192,0,1
2,565,1,59,3,1,0,5,0,1,1,0,1,0,0,59,4.0775375,0,0
2,734,2,57,2,1,1,1,0,1,2,1,1,0,1,57,4.0430512,1,0
2,968,2,31,3,1,1,1,0,1,2,0,1,1,0,31,3.4339871,1,0
2,1070,2,79,2,1,1,4,0,1,1,0,1,0,1,79,4.3694477,0,1
2,1166,2,51,2,1,1,1,175000,1,3,0,1,1,1,51,3.9318256,1,0
2,1929,4,46,2,1,1,1,135000,1,2,0,1,1,1,46,3.8286414,1,0
2,1121,5,48,2,1,1,1,90000,1,2,0,1,1,1,48,3.871201,1,0
2,458,2,80,1,4,1,4,0,0,0,0,1,0,1,80,4.3820267,0,1
2,1282,1,68,3,1,0,1,3000,1,1,1,1,0,0,68,4.2195077,1,0
2,1055,1,67,1,3,0,4,0,0,0,0,1,0,1,67,4.2046928,0,1
2,1983,1,23,3,3,0,1,68000,1,1,0,1,0,0,23,3.1354942,1,0
2,1206,2,66,2,1,1,4,0,1,2,0,1,1,1,66,4.1896548,0,1
2,784,1,85,2,1,1,4,0,1,1,0,1,0,1,85,4.4426513,0,1
2,913,1,54,3,1,0,6,0,1,1,0,1,0,0,54,3.9889841,0,0
2,1061,1,84,4,1,1,1,0,1,1,1,1,0,0,84,4.4308167,1,0
2,2150,4,52,2,3,1,1,850000,1,2,0,1,1,1,52,3.9512436,1,0
2,4571,1,82,2,1,1,4,0,1,1,0,1,0,1,82,4.4067192,0,1
2,4180,3,53,2,1,1,1,120000,1,2,1,1,1,1,53,3.9702919,1,0
2,8996,1,23,2,3,0,1,61500,1,1,0,1,0,1,23,3.1354942,1,0
2,8471,2,53,1,1,1,1,0,1,2,1,1,1,1,53,3.9702919,1,0
2,223,5,38,4,2,0,3,0,1,1,0,1,0,0,38,3.6375861,0,0
2,2988,4,37,2,1,1,1,85000,1,2,0,1,1,1,37,3.6109178,1,0
2,3021,2,32,2,3,0,1,0,0,0,0,1,0,1,32,3.4657359,1,0
2,2982,2,63,3,1,1,1,0,1,4,1,1,0,0,63,4.1431346,1,0
2,3363,3,48,3,1,1,1,100000,1,4,0,1,1,0,48,3.871201,1,0
2,504,3,79,0,2,1,4,0,1,3,0,1,0,0,79,4.3694477,0,1
2,6390,3,37,2,1,1,1,0,1,2,0,1,0,1,37,3.6109178,1,0
2,8492,2,66,1,1,1,4,0,1,2,0,1,1,1,66,4.1896548,0,1
2,8555,6,37,2,1,1,1,67000,1,3,0,1,0,1,37,3.6109178,1,0
